date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:00	61833/61833	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:51:58%20GMT	http://www.galgotiasuniversity.edu.in/markethem-club.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/markethem-club.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:01	70730/70730	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:51:59%20GMT	http://www.galgotiasuniversity.edu.in/school-engineering-technology-socse.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-socse.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:02	69364/69364	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:00%20GMT	http://www.galgotiasuniversity.edu.in/best-engineering-college-in-greater-noida.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/best-engineering-college-in-greater-noida.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:04	69820/69820	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:02%20GMT	http://www.galgotiasuniversity.edu.in/b-tech-colleges-in-ncr.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/b-tech-colleges-in-ncr.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:06	67650/67650	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:04%20GMT	http://www.galgotiasuniversity.edu.in/school-engineering-technology-sme.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-sme.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:07	67505/67505	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:05%20GMT	http://www.galgotiasuniversity.edu.in/school-engineering-technology-sce.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-engineering-technology-sce.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:09	66586/66586	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:06%20GMT	http://www.galgotiasuniversity.edu.in/mba-colleges-in-ncr.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/mba-colleges-in-ncr.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:10	102576/102576	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:08%20GMT	http://www.galgotiasuniversity.edu.in/university-poly-courses.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/university-poly-courses.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:11	64963/64963	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:09%20GMT	http://www.galgotiasuniversity.edu.in/finance-commerce-sofc.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/finance-commerce-sofc.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:14	66645/66645	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:11%20GMT	http://www.galgotiasuniversity.edu.in/Humanities-Social-sohss.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/Humanities-Social-sohss.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:15	64074/64074	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:12%20GMT	http://www.galgotiasuniversity.edu.in/humanities-social-solis.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/humanities-social-solis.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:15	66393/66393	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:12%20GMT	http://www.galgotiasuniversity.edu.in/school-of-basic-applied-sciences.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-of-basic-applied-sciences.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:18	65248/65248	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:16%20GMT	http://www.galgotiasuniversity.edu.in/architecture-planning-soa.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/architecture-planning-soa.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:19	63709/63709	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:17%20GMT	http://www.galgotiasuniversity.edu.in/school-of-design.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-of-design.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:21	67873/67873	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:18%20GMT	http://www.galgotiasuniversity.edu.in/law-colleges-in-greater-noida.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/law-colleges-in-greater-noida.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:22	66915/66915	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:20%20GMT	http://www.galgotiasuniversity.edu.in/medical-college-in-greater-noida.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/medical-college-in-greater-noida.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:23	67316/67316	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:21%20GMT	http://www.galgotiasuniversity.edu.in/nursing-son.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/nursing-son.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:24	67169/67169	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:22%20GMT	http://www.galgotiasuniversity.edu.in/hotel-management-colleges-in-greater-noida.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hotel-management-colleges-in-greater-noida.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:26	67857/67857	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:25%20GMT	http://www.galgotiasuniversity.edu.in/mass-communication-colleges-in-greater-noida.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/mass-communication-colleges-in-greater-noida.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:27	66089/66089	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:25%20GMT	http://www.galgotiasuniversity.edu.in/school-education.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-education.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:29	66292/66292	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:26%20GMT	http://www.galgotiasuniversity.edu.in/school-bank-recruitment-competition.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-bank-recruitment-competition.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:30	65887/65887	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:27%20GMT	http://www.galgotiasuniversity.edu.in/school-life-long-learning-e.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-life-long-learning-e.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:33	66880/66880	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:30%20GMT	http://www.galgotiasuniversity.edu.in/school-of-clinical-research-&-healthcare.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-of-clinical-research-&-healthcare.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:34	65432/65432	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:32%20GMT	http://www.galgotiasuniversity.edu.in/school-of-logistics-&-aviation-management.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/school-of-logistics-&-aviation-management.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:35	61266/61266	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:33%20GMT	http://www.galgotiasuniversity.edu.in/courses.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/courses.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:37	69509/69509	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:34%20GMT	http://www.galgotiasuniversity.edu.in/under-graduate-programs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/under-graduate-programs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:38	66971/66971	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:35%20GMT	http://www.galgotiasuniversity.edu.in/post-graduate-programs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/post-graduate-programs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:39	61793/61793	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:37%20GMT	http://www.galgotiasuniversity.edu.in/diploma-programs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/diploma-programs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:40	63612/63612	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:39%20GMT	http://www.galgotiasuniversity.edu.in/integrated-programs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/integrated-programs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:42	64427/64427	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:40%20GMT	http://www.galgotiasuniversity.edu.in/doctoral-programs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/doctoral-programs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:43	58202/58202	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:41%20GMT	http://www.galgotiasuniversity.edu.in/programs-finder.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/programs-finder.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:44	56565/56565	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:43%20GMT	http://www.galgotiasuniversity.edu.in/admission-procedure.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/admission-procedure.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:46	115422/115422	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:43%20GMT	http://www.galgotiasuniversity.edu.in/eligibility.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/eligibility.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:47	118948/118948	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:44%20GMT	http://www.galgotiasuniversity.edu.in/fee-structure.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/fee-structure.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:49	56145/56145	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:47%20GMT	http://www.galgotiasuniversity.edu.in/hostel.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/hostel.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:49	55933/55933	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:48%20GMT	http://www.galgotiasuniversity.edu.in/scholarships.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/scholarships.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:52	56294/56294	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:50%20GMT	http://www.galgotiasuniversity.edu.in/admission-education-loan-assistance.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/admission-education-loan-assistance.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:52	57529/57529	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:51%20GMT	http://www.galgotiasuniversity.edu.in/academic-ph.d-scholars.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/academic-ph.d-scholars.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:56	63392/63392	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:52%20GMT	http://www.galgotiasuniversity.edu.in/academic-body.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/academic-body.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:56	59658/59658	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:54%20GMT	http://www.galgotiasuniversity.edu.in/learning-model-fcs.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/learning-model-fcs.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:58	63754/63754	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:56%20GMT	http://www.galgotiasuniversity.edu.in/academic-calendar.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/academic-calendar.html	(from http://www.galgotiasuniversity.edu.in/)
13:22:59	61283/61283	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:58%20GMT	http://www.galgotiasuniversity.edu.in/results.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/results.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:01	73163/73163	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:52:59%20GMT	http://www.galgotiasuniversity.edu.in/general-discipine.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/general-discipine.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:02	67491/67491	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:00%20GMT	http://www.galgotiasuniversity.edu.in/examination-schedules.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/examination-schedules.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:06	176865/176865	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:02%20GMT	http://www.galgotiasuniversity.edu.in/examination-rules.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/examination-rules.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:06	59627/59627	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:04%20GMT	http://www.galgotiasuniversity.edu.in/recommended-text-books.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/recommended-text-books.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:07	58617/58617	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:05%20GMT	http://www.galgotiasuniversity.edu.in/t-student-testimonials.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/t-student-testimonials.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:10	58632/58632	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:08%20GMT	http://www.galgotiasuniversity.edu.in/t-faculty.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/t-faculty.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:11	65589/65589	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:09%20GMT	http://www.galgotiasuniversity.edu.in/t-recruiters.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/t-recruiters.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:13	59704/59704	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:11%20GMT	http://www.galgotiasuniversity.edu.in/t-alumni.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/t-alumni.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:14	77540/77540	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:13%20GMT	http://www.galgotiasuniversity.edu.in/news-events.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/news-events.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:15	62389/62389	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:14%20GMT	http://www.galgotiasuniversity.edu.in/events.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/events.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:17	61273/61273	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:15%20GMT	http://www.galgotiasuniversity.edu.in/events-calendar.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/events-calendar.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:18	60126/60126	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:16%20GMT	http://www.galgotiasuniversity.edu.in/media.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/media.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:19	59749/59749	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:17%20GMT	http://www.galgotiasuniversity.edu.in/print-advertisement.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/print-advertisement.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:21	63448/63448	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:19%20GMT	http://www.galgotiasuniversity.edu.in/notices.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/notices.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:22	225/225	---M--	200	added ('OK')	image/png	etag:%2293d24e2aab8d01:0%22	http://www.galgotiasuniversity.edu.in/images/menu.png	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/menu.png	(from http://www.galgotiasuniversity.edu.in/)
13:23:24	63146/63146	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:53:22%20GMT	http://www.galgotiasuniversity.edu.in/humans-of-galgotias-club.asp	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/humans-of-galgotias-club.html	(from http://www.galgotiasuniversity.edu.in/)
13:23:39	79768/79768	---M--	200	added ('OK')	image/jpeg	etag:%2254c61ac9d697d21:0%22	http://www.galgotiasuniversity.edu.in/images/banner8.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner8.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:23:39	73305/73305	---M--	200	added ('OK')	image/jpeg	etag:%22e0e58a7c9798d21:0%22	http://www.galgotiasuniversity.edu.in/images/banner7.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner7.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:23:40	132753/132753	---M--	200	added ('OK')	application/pdf	etag:%22fd981ed7a2f7d11:0%22	http://www.galgotiasuniversity.edu.in/images/news/orientation-plan-16-17.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/orientation-plan-16-17.pdf	(from http://www.galgotiasuniversity.edu.in/)
13:23:40	103934/103934	---M--	200	added ('OK')	image/jpeg	etag:%229d7486a72afd21:0%22	http://www.galgotiasuniversity.edu.in/images/banner9.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner9.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:23:49	57281/57281	---M--	200	added ('OK')	image/jpeg	etag:%22863b6532a4d01:0%22	http://www.galgotiasuniversity.edu.in/images/banner2.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner2.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:23:51	57498/57498	---M--	200	added ('OK')	image/jpeg	etag:%22fd8b8e119bbdd11:0%22	http://www.galgotiasuniversity.edu.in/images/banner5.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner5.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:23:51	66896/66896	---M--	200	added ('OK')	image/jpeg	etag:%227378d4502a4d01:0%22	http://www.galgotiasuniversity.edu.in/images/banner3.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner3.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:24:45	427833/427833	---M--	200	added ('OK')	image/jpeg	etag:%2258993f1a118cd21:0%22	http://www.galgotiasuniversity.edu.in/images/banner6.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/banner6.jpg	(from http://www.galgotiasuniversity.edu.in/)
13:25:15	509806/509806	---M--	200	added ('OK')	application/pdf	etag:%22a9fda830dec3d21:0%22	http://www.galgotiasuniversity.edu.in/images/news/farewell-nursing-3may17.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/farewell-nursing-3may17.pdf	(from http://www.galgotiasuniversity.edu.in/)
13:25:25	55808/55808	---M--	200	added ('OK')	application/vnd.ms-excel	etag:%22f2521b1643c2d21:0%22	http://www.galgotiasuniversity.edu.in/images/news/Final%20Lab.xls	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/Final%20Lab.xls	(from http://www.galgotiasuniversity.edu.in/)
13:25:28	623550/623550	---M--	200	added ('OK')	application/pdf	etag:%227bae3f639ec5d21:0%22	http://www.galgotiasuniversity.edu.in/images/news/gold-medal-5may17.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/gold-medal-5may17.pdf	(from http://www.galgotiasuniversity.edu.in/)
13:25:29	68545/68545	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20May%202017%2007:55:25%20GMT	http://www.galgotiasuniversity.edu.in/news-events-details.asp?id=757	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/news-events-details3b8d.html	(from http://www.galgotiasuniversity.edu.in/)
13:25:38	336962/336962	---M--	200	added ('OK')	application/pdf	etag:%221fba5880d9c3d21:0%22	http://www.galgotiasuniversity.edu.in/images/news/recent-news-3may17-canada.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/recent-news-3may17-canada.pdf	(from http://www.galgotiasuniversity.edu.in/)
13:25:44	718746/718746	---M--	200	added ('OK')	application/pdf	etag:%22397bd959d8c3d21:0%22	http://www.galgotiasuniversity.edu.in/images/news/recent-news-3may17-sob-events.pdf	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/news/recent-news-3may17-sob-events.pdf	(from http://www.galgotiasuniversity.edu.in/)
13:25:53	45892/45892	---M--	200	added ('OK')	image/jpeg	etag:%229cb6e5da47a9d21:0%22	http://www.galgotiasuniversity.edu.in/images/top-rank-30mar17-th.jpg	C:/Users/Shivashish%20Ratnam/Desktop/scse-gu/gu/www.galgotiasuniversity.edu.in/images/top-rank-30mar17-th.jpg	(from http://www.galgotiasuniversity.edu.in/)
